source,appid,review_id,steam_language,created_at,updated_at,voted_up,votes_up,votes_funny,comment_count,weighted_vote_score,steam_purchase_type,received_for_free,written_during_early_access,steam_deck,review_text,author_steamid,author_num_games_owned,author_num_reviews,author_playtime_forever,author_playtime_last_two_weeks,author_playtime_at_review,author_last_played
steam,2795000,205137623,english,2025-09-25T02:19:03+00:00,2025-09-25T02:19:03+00:00,True,0,0,0,0.5,,False,False,,"No clue how this is free based off the amount of quality this game gives. Helped Kyle pay rent while driving a guard insane, 10/10 game",76561199102425282,0,2,148,0,148,2025-09-25T02:17:55+00:00
steam,2795000,205132483,english,2025-09-25T00:22:20+00:00,2025-09-25T00:22:20+00:00,True,0,0,0,0.5,,False,False,,Quick and fun game that can get your blood pumpin'.,76561199851465890,0,1,35,0,35,2025-09-25T00:20:47+00:00
steam,2795000,205028183,english,2025-09-23T13:40:14+00:00,2025-09-23T13:40:14+00:00,True,0,0,0,0.5,,False,False,,"Sweet jesus that was stressful!

Really fun high-stress game. Took me under an hour to complete all of the levels. I could go back and replay to get all of the collectables but I don't think my blood pressure can take it.",76561198205823332,0,29,46,0,46,2025-09-23T13:39:07+00:00
steam,2795000,204974032,english,2025-09-22T19:59:48+00:00,2025-09-22T19:59:48+00:00,True,0,0,0,0.5,,False,False,,"I can't believe this game is free!  It's very cute and a lot of fun.  I'm typically not a fan of anything with a timer, but this was so much fun, I didn't mind trying again.  Highly recommended!",76561199437959669,0,58,105,0,105,2025-09-14T20:09:44+00:00
steam,2795000,204915196,english,2025-09-22T00:50:07+00:00,2025-09-22T00:50:07+00:00,True,0,0,0,0.5,,False,False,,"Short and fun and well balanced, minor challenge to get all achievements",76561198280672951,528,22,165,0,165,2025-09-22T00:47:45+00:00
steam,2795000,204910604,english,2025-09-21T23:14:41+00:00,2025-09-21T23:14:41+00:00,True,0,0,0,0.5,,False,False,,"This game is simply just a lot of fun. My only wish is that it was longer, but for a free game it's perfect for what it offers. I had a ton of fun 100%ing it, and I think others will too.",76561199510709529,0,17,111,0,111,2025-03-14T18:57:54+00:00
steam,2795000,204837807,english,2025-09-21T04:03:26+00:00,2025-09-21T04:03:26+00:00,True,0,0,0,0.5,,False,False,,"10/10 Was a good game! Good time killer moderate difficulty for Achievements Not a fan of timed levels but that's me lol
But got them done nonetheless",76561198916884562,237,23,147,0,147,2025-09-21T03:58:55+00:00
steam,2795000,204525256,english,2025-09-17T03:10:48+00:00,2025-09-17T03:10:48+00:00,True,0,0,0,0.5,,False,False,,"The game is so simple yet effective! the art style, the humor and everything about it is just pure art!! i 100% recommend anyone to play this game, even tho its pretty short. which would have been my only compliant but i think it's okay but i would prefer more content but it serves its purpose very well

9.9/10 A beautiful simple game that anyone should play!",76561199649837629,0,1,301,0,78,2025-11-18T01:25:17+00:00
steam,2795000,204431686,english,2025-09-15T21:04:41+00:00,2025-09-15T21:04:41+00:00,True,0,0,0,0.5,,False,False,,"Literally the Greatest game ever made, I Hope they invent time travel just so this can release every year so it can get every single award ever",76561198848605421,0,3,169,0,152,2026-01-16T23:58:33+00:00
steam,2795000,204328636,english,2025-09-14T14:49:23+00:00,2025-09-14T14:49:23+00:00,True,0,0,0,0.5,,False,False,,"Lots of fun, free to play and the achievements are a good challenge!",76561198837634908,0,8,203,0,203,2025-09-14T14:48:55+00:00
steam,2795000,204176888,english,2025-09-12T18:21:22+00:00,2025-09-12T18:21:22+00:00,True,0,0,0,0.5,,False,False,,Funny concept of a stealth game. I would love to have more of this poor cute werewolf janitor.,76561198973822879,0,22,206,0,206,2024-06-30T18:29:39+00:00
steam,2795000,204152447,english,2025-09-12T12:24:42+00:00,2025-09-12T12:24:42+00:00,True,0,0,0,0.5,,False,False,,"A very cute indie game that you should definitely pick up if you have a few dollars to spare. 100%-ed it, a few little bugs here and there that I thought weren't my fault but otherwise very well made and lots of fun for a day.",76561199118725739,0,3,168,0,168,2025-09-12T12:23:44+00:00
steam,2795000,204131983,english,2025-09-12T04:36:12+00:00,2025-09-12T04:36:12+00:00,True,0,0,0,0.5,,False,False,,"It's not very long, but I loved it!  It's a lot of fun and well worth playing....",76561198271729798,274,5,196,0,86,2025-09-15T03:04:17+00:00
steam,2795000,204055476,english,2025-09-11T02:42:52+00:00,2025-09-11T02:43:36+00:00,True,0,0,0,0.5,,False,False,,"Oozing personality and charm, mechanics work well, no glitches I could find casually. Fun way to spend an evening, ESPECIALLY for the price of FREE.",76561198117964885,0,12,254,0,248,2025-09-19T06:37:37+00:00
steam,2795000,204044306,english,2025-09-10T22:02:09+00:00,2025-09-10T22:02:09+00:00,True,0,0,0,0.5,,False,False,,"By far the most fun I've had with a game in a long time. The animation, to the soundtrack, to the game mechanics are all incredibly enjoyable and entertaining. The story as well is funny and engaging.  I would love to follow Kyle through other jobs trying to pay his rent and keep his secret.",76561198318694298,0,3,640,0,640,2025-09-10T21:56:31+00:00
steam,2795000,204041187,english,2025-09-10T20:53:27+00:00,2025-09-10T20:53:27+00:00,True,0,0,0,0.5,,True,False,,"Short game, werewolf, no reason for it to be this cute but it is.",76561198099807245,90,98,33,0,33,2025-09-10T20:52:56+00:00
steam,2795000,203994079,english,2025-09-10T05:23:42+00:00,2025-09-10T05:23:42+00:00,True,0,0,0,0.5,,False,False,,"Very fun, very cute fusion of a cozy game and a stealth game! It's pretty easy to beat every level on your first try, but getting perfect ratings and all the achievements is probably gonna be a hell of a challenge, so it's perfect for a one-off casual time killer, and an achievement hunting project! 

The story was simple but adorable and really satisfying at the end, and I'd love to see what this game could turn into with a full development cycle and a price tag if the idea is ever revisited!",76561198181868310,0,6,40,0,40,2025-09-03T20:23:14+00:00
steam,2795000,203948868,english,2025-09-09T14:31:17+00:00,2025-09-09T14:31:17+00:00,True,0,0,0,0.5,,False,False,,"This is one of the best games iv'e played in a while. If you are thinking about getting it, just get it now you got nothing to lose.",76561199658539333,0,7,231,0,87,2025-10-02T02:47:04+00:00
steam,2795000,203915114,english,2025-09-09T01:21:40+00:00,2025-09-09T01:21:40+00:00,True,0,0,0,0.5,,False,False,,"I recomend this game!
For 1 it's a free game, which come the 2 it's entrataining enough for free game, funny cartoon and he Animal Crossing voices.
Really short but with enough Achivments o last  few hours or in your dead and boring pauses in between work or study.
Not easy but not hard either, the achivements are not impossible or crazy absurd like a lot of games.",76561198067606908,176,17,200,0,109,2025-09-09T13:24:52+00:00
steam,2795000,203854277,english,2025-09-08T05:37:38+00:00,2025-09-08T05:37:38+00:00,True,0,0,0,0.5,,False,False,,"I like how the actual devs behind the game are the employees, suddenly felt bad for killing them haha. Love the game! It's fun and cozy, wish it had more but the short game in itself is already fun too!",76561199585604262,0,1,42,0,42,2025-09-08T05:36:04+00:00
steam,2795000,203850655,english,2025-09-08T04:06:37+00:00,2025-09-08T04:06:37+00:00,True,0,0,0,0.5,,False,False,,"This game has a fun concept driving the gameplay, a night-shift janitor werewolf? phenomenal.",76561198447471111,0,10,165,0,165,2025-09-08T04:05:08+00:00
steam,2795000,203849615,english,2025-09-08T03:42:25+00:00,2025-09-08T03:42:25+00:00,True,0,0,0,0.5,,False,False,,An adorable little game where you have to hide the fact you're a furry from suspecting co-workers. The only thing I'm sad about it is that the dev doesn't have anything paid where I can help them pay THEIR rent after helping Kyle :3,76561199798895756,0,19,124,0,124,2025-09-08T03:39:20+00:00
steam,2795000,203744164,english,2025-09-07T00:05:46+00:00,2025-09-07T00:05:46+00:00,True,0,0,0,0.5,,False,False,,This game is cute and fun as an avid werewolf fan. But level 6 is impossible to get 5 stars on and therefore im never playing this again,76561198119545239,150,52,263,0,263,2025-09-06T23:59:00+00:00
steam,2795000,203737299,english,2025-09-06T22:06:48+00:00,2025-09-06T22:06:48+00:00,True,0,0,0,0.5,,False,False,,"Story is fun, gameplay is great, price is FREE.

One of the best short games I've played, definitely give it a try.",76561199648398970,0,7,429,0,429,2025-09-06T22:01:52+00:00
steam,2795000,203731760,english,2025-09-06T20:45:27+00:00,2025-09-06T20:45:27+00:00,True,0,0,0,0.5,,False,False,,"This game is fun and genuinely funny — kudos to the devs! It’s short, but a really enjoyable experience, and honestly more worthwhile than many paid games out there.",76561199038456059,0,13,101,0,101,2025-09-06T20:40:31+00:00
steam,2795000,203727762,english,2025-09-06T19:48:15+00:00,2025-09-06T19:48:15+00:00,True,0,0,0,0.5,,False,False,,"A very cute game! Definitely deserves to have a price tag on it, even if it's small. 

It's very cute! The art style is what captivated me and it follows through well! The cutscenes are very charming.

The gameplay is quite simple, but I was invested all the way through, the mechanics were fun and didn't overstay their welcome. 

A bit challenging at times too! I had a hard time keeping people from seeing me, but not to a frustrating degree, it was always to my own hubris and it's not unfairly hard.

Highly recommend! Short and sweet. Would love to see more creative ideas from this team!",76561199208965759,0,2,46,0,46,2025-09-06T19:45:13+00:00
steam,2795000,203713299,english,2025-09-06T16:43:31+00:00,2025-09-07T00:34:38+00:00,True,0,0,0,0.5,,False,False,,"Cute, simple little stealth game! Doesn't overstay its welcome, isn't insultingly easy but isn't super hard, cute graphics, funny story and concept, and it's all for free. All around solid! If you're looking for a quick and fun game to get 100% on in an hour or two, it's a great choice.",76561198083942593,1729,32,93,0,93,2025-09-06T16:32:36+00:00
steam,2795000,203663424,english,2025-09-06T04:18:18+00:00,2025-09-06T04:18:18+00:00,True,0,0,0,0.5,,False,False,,"The game is fun and charming. 

It think the developer has done themselves a disservice by not charging anything for the game as its a great little title. 

Hope for a more expansive sequel some time in the future and I would absolutely pay money for such a thing.",76561198285141173,0,156,69,0,55,2025-09-07T11:31:35+00:00
steam,2795000,203638194,english,2025-09-05T20:57:44+00:00,2025-09-05T20:57:44+00:00,True,0,0,0,0.5,,False,False,,"It's short, 100% completion in just under 3 hours, but I can't really complain with a free game.
Would like to say though, it would have been cool to see an alternate version of the story play out if you pulled off a no-kill run, because the game seems to assume you've been killing people regardless. The minimap also feels a little too big, and will sometimes block the view. But all in all a fun game, and neither of these things get in the way of a fun experience.
(also kyle is adorable)",76561198053783317,220,9,161,0,161,2025-09-05T08:44:37+00:00
steam,2795000,203630524,english,2025-09-05T19:12:07+00:00,2025-09-05T19:12:07+00:00,True,0,0,0,0.5,,False,False,,"Very fun FREE game to 100% achievements on in one sitting, definitely recommend",76561198258307572,106,5,116,0,116,2025-04-03T18:04:45+00:00
steam,2795000,203628598,english,2025-09-05T18:48:12+00:00,2025-09-05T18:48:12+00:00,True,0,0,0,0.5,,False,False,,"Excellent game! Last level is tough, but I'll get it in the end!",76561198366502326,0,236,76,0,39,2025-09-05T20:31:42+00:00
steam,2795000,203601278,english,2025-09-05T13:07:00+00:00,2025-09-05T13:07:00+00:00,True,0,0,0,0.5,,False,False,,"Cute and fun! Some of the levels were quite challenging… I thoroughly enjoyed this hour long spooky but cute cleaning game.
For the price of free, go enjoy it!",76561199067389192,86,8,291,0,291,2025-09-05T13:01:48+00:00
steam,2795000,203585188,english,2025-09-05T08:29:32+00:00,2025-09-05T08:29:32+00:00,True,0,0,0,0.5,,False,False,,"definitely one of the best free games i've ever played, i swear you wouldn't even think this game was free if you didn't already know. such a perfect, fun game to play when you're bored and the 100 other games in your library seem stale. you can tell the devs put so much work into this, it really shows!!",76561199230873718,69,4,59,0,31,2025-10-05T20:57:17+00:00
steam,2795000,203536808,english,2025-09-04T20:46:33+00:00,2025-09-04T20:46:33+00:00,True,0,0,0,0.5,,False,False,,It delivers a fun story and a nice little challenge! The art is super cosy and the entire game keeps you engage. Huge fan!,76561198276745953,0,7,161,0,136,2025-10-18T10:24:33+00:00
steam,2795000,203536757,english,2025-09-04T20:46:04+00:00,2025-09-04T20:46:04+00:00,True,0,0,0,0.5,,False,False,,"There is not much to say:
Play this game!
I don´t know why this game is free. So much thank you to the devs. Graphics are nice, story is fun and in general a really lovely game which i most likely would have even bought for a bit of money. 

RECOMMEND!",76561198044358799,135,2,112,0,112,2025-09-03T21:39:13+00:00
steam,2795000,203467932,english,2025-09-03T21:42:04+00:00,2025-09-03T21:42:04+00:00,True,0,0,0,0.5,,False,False,,"So. Much. Fun. A short, but sweet game with some really difficult challenges if you want to get all achievements.",76561199252130785,0,17,361,0,296,2025-10-20T04:50:17+00:00
steam,2795000,203467077,english,2025-09-03T21:22:00+00:00,2025-09-03T21:22:00+00:00,True,0,0,0,0.5,,True,False,,Such a cute game. I've played both on PC and mobile and it runs really well. Also Kyle is so cute I would love a plushy,76561198343286213,0,27,101,0,101,2025-09-03T21:19:46+00:00
steam,2795000,203465057,english,2025-09-03T20:37:03+00:00,2025-09-03T20:37:03+00:00,True,0,0,0,0.5,,False,False,,Fun little game. Can beat most of it in a small amount of time.  Some slow down at times.,76561198027031755,0,39,133,0,133,2025-09-03T20:35:39+00:00
steam,2795000,203403028,english,2025-09-02T18:51:37+00:00,2025-09-02T18:51:37+00:00,True,0,0,0,0.5,,False,False,,"Really feels like I should have paid for this but it's actually free! I enjoyed going back and forth through the levels and getting all the achievements. It lasted me about 2 hours though it could have taken another if I hadn't pulled out a guide out of habit. There really is no downside to this game, just give it a try",76561198742803809,0,15,120,0,120,2025-09-02T18:40:39+00:00
steam,2795000,203356915,english,2025-09-02T00:13:30+00:00,2025-09-02T00:13:30+00:00,True,0,0,0,0.5,,False,False,,"Super cute and chill game with an intuitive game play and nicely integrated tutorials.

The only downside is I want moooooooooore :3",76561198986538495,0,1,59,0,59,2025-09-01T23:15:14+00:00
steam,2795000,203312866,english,2025-09-01T11:04:15+00:00,2025-09-01T11:04:15+00:00,True,0,0,0,0.5,,False,False,,"Very cute and short game, best free game I’ve played so far, highly recommend for the casual player",76561199745272442,0,1,279,0,241,2025-09-01T11:33:10+00:00
steam,2795000,203308057,english,2025-09-01T08:53:44+00:00,2025-09-01T08:53:44+00:00,True,0,0,0,0.5,,False,False,,"Even though this game is free and can be beaten in like 5-20 minutes minutes getting all the achievements, it does deserve to be at least a dollar or two since it since its restyle, story, and animations and writing it extremely cute and funny. 

Its game-play is a sneak-and-clean that has new mechanics introduced to you on every new night to help you out while still being somewhat challenging which is a good balance when it comes to difficulty and helpful resources.

But since its free and that its is a very smooth game with everything about this game being plain old adorable and fun, absolutely try it out. :D",76561199887990383,8,1,113,0,43,2025-09-28T12:48:00+00:00
steam,2795000,203293952,english,2025-09-01T01:53:19+00:00,2025-09-01T01:53:19+00:00,True,0,0,0,0.5,,False,False,,"Super cute fun short game. 

Love the art style. AND ITS FREE. 

Easy to 100%, took me roughly an hour and a half but could be done a bit faster.",76561198017614677,405,8,96,0,96,2025-08-31T22:06:06+00:00
steam,2795000,203285704,english,2025-08-31T22:29:59+00:00,2025-08-31T22:29:59+00:00,True,0,0,0,0.5,,False,False,,"very fun lil game, loved the sprites and the story was hilarious....still kinda sad that Daryl died but he had it coming lol, definitely recommend",76561199106970082,0,3,118,0,118,2025-08-31T22:28:21+00:00
steam,2795000,203283908,english,2025-08-31T21:51:08+00:00,2025-08-31T21:51:08+00:00,True,0,0,0,0.5,,False,False,,"This is a morbidly adorable game with cute designs yet with a hidden spice of gore, which isn't that overwhelming to ruin the fun. I played it out under two hours and can easily recommend to anyone who enjoys stealthy yet slightly difficult games like this.",76561198402279420,82,5,104,0,104,2025-07-08T16:34:09+00:00
steam,2795000,203278220,english,2025-08-31T20:03:05+00:00,2025-08-31T20:03:05+00:00,True,0,0,0,0.5,,False,False,,"I cannot believe this was a free game. Even though it was pretty short to 100% it, there was a lot of fun to be had. The story is interesting and made me want to know more about the rebellion. There should definitely be a sequel! The sound effects for the deaths were funny as well. Not a lot of bugs and glitches except for a couple of times the coworkers would detect me behind them somehow. It is well worth it to try it out and see if it is something you might like. Very cute!",76561198027846402,0,11,107,0,107,2025-08-31T19:58:47+00:00
steam,2795000,203267626,english,2025-08-31T17:09:01+00:00,2025-08-31T17:09:01+00:00,True,0,0,0,0.5,,False,False,,It is a short fun little game.  It looks really good too. If you have a couple hours to kill I definitely recommend it.,76561198214094751,165,6,122,0,117,2025-09-13T22:27:10+00:00
steam,2795000,203225876,english,2025-08-31T03:03:40+00:00,2025-08-31T03:03:40+00:00,True,0,0,0,0.5,,True,False,,"This game is really fun! I've been trying to get no kills on level 5 (specifically) and it is causing me so much trouble. Way more challenging than I thought it would be. The story telling is really good, and I LOVE the art style so so much. I've gotten most the achievements and they were really fun to get! Overall, great game! Good job Devs!",76561198965304464,0,1,400,0,226,2025-09-01T01:46:18+00:00
steam,2795000,203191342,english,2025-08-30T16:07:22+00:00,2025-08-30T16:07:22+00:00,True,0,0,0,0.5,,True,False,,"To be honest, if you're looking for a cozy artstyle, addictive gameplay, cool game mechanics go for it.
I personally like this :)",76561199453653964,32,1,108,0,108,2025-08-17T17:27:02+00:00
steam,2795000,203177018,english,2025-08-30T12:14:03+00:00,2025-08-30T12:14:03+00:00,True,0,0,0,0.5,,False,False,,"Such a cute and wholesome game, it feels illegal cause i play for it free",76561199066797159,51,14,138,0,138,2025-08-30T12:07:48+00:00
steam,2795000,203089553,english,2025-08-29T04:09:44+00:00,2025-08-29T04:09:44+00:00,True,0,0,0,0.5,,False,False,,This was a super cute and fun game. I really enjoyed my time playing it. Thank you all for your hard work on this game.,76561199295715421,0,3,75,0,75,2025-07-10T04:44:29+00:00
steam,2795000,203085999,english,2025-08-29T02:34:52+00:00,2025-08-29T02:34:52+00:00,True,0,0,0,0.5,,False,False,,"🐺🧼 Cute, Cozy, and... Oops, I Ate My Boss 💼💀

⭐⭐⭐⭐⭐

This game is the perfect blend of cozy and chaotic. You play as an adorable werewolf just trying to do your job—cleaning an office. Sounds wholesome, right? Well… as long as no one sees you. If they do? Let’s just say there’s a bit of cartoon-style gore.

The art is absolutely charming—super well-drawn, adorable and fluid animations, and an aesthetic that feels cute enough to be in an anime… until someone walks in and suddenly there's blood on the office plants. But even the “gory” parts are playful and over-the-top in a cartoony way.

Gameplay-wise, it’s a cozy loop of cleaning, sneaking, and making sure no one catches you being your fluffy, fangy self. It’s weirdly relaxing, a little mischievous, and genuinely funny in a ""did I really just eat a guy in a tie?"" kind of way.

Totally free, wonderfully unique, and perfect for fans of quirky indie games with a dark sense of humor wrapped in a warm, fuzzy art style.

Highly recommend! Just… maybe don’t get caught. 🐾",76561198143194289,139,6,96,0,51,2025-11-25T21:45:48+00:00
steam,2795000,203068029,english,2025-08-28T19:47:50+00:00,2025-08-28T19:47:50+00:00,True,0,0,0,0.5,,False,False,,Quick 1 1/2 hour cute game and I love Daryl's decent into absolute madness. 10/10 experience!,76561199093816485,0,11,94,0,94,2025-08-28T19:45:38+00:00
steam,2795000,203034652,english,2025-08-28T09:05:11+00:00,2025-08-28T09:05:11+00:00,True,0,0,0,0.5,,False,False,,"Pretty awesome game! Love the story line as well as the gameplay, artwork, characterization, and animations!

I must say i had a little trouble with a glitch on level 6 where the wolf gets stuck in an eating animation on someone who is mourning a ded friend. That's the only... ONLY flaw in this game.

Good job, Howlin' Hugs. Can't wait to see what you have in store in the future.",76561198335257216,0,42,179,0,179,2025-08-28T09:01:58+00:00
steam,2795000,203004352,english,2025-08-27T20:01:47+00:00,2025-08-27T20:01:47+00:00,True,0,0,0,0.5,,False,False,,"Fun little game, is a neat idea, have not beaten it yet. i could see more longevity if the space was randomized a bit.",76561198037347892,2024,183,19,0,19,2025-08-26T21:26:12+00:00
steam,2795000,202994766,english,2025-08-27T17:03:03+00:00,2025-08-27T17:03:03+00:00,True,0,0,0,0.5,,False,False,,"Played it & fimished it in ome sitting.  However, its been few days trying to get 5 stars 🌟  in all the levels. Great fun game  !",76561198159944047,41,1,170,0,134,2025-10-13T02:36:31+00:00
steam,2795000,202954827,english,2025-08-27T01:47:30+00:00,2025-08-27T01:47:30+00:00,True,0,0,0,0.5,,False,False,,"Really fun game with a cute artstyle and fun story. Its short, its sweet, its fun. I wish there was more. more levels, more story, just more",76561198050398652,0,63,60,0,60,2025-08-26T11:07:45+00:00
steam,2795000,202920227,english,2025-08-26T14:33:33+00:00,2025-08-26T14:33:33+00:00,True,0,0,0,0.5,,False,False,,"It's a charming stealth game, very forgiving with how NPCs move and their line of sights. Very good for relaxing!",76561198355603762,73,17,172,0,172,2025-08-07T06:36:37+00:00
steam,2795000,202846654,english,2025-08-25T11:03:24+00:00,2025-08-25T11:03:24+00:00,True,0,0,0,0.5,,False,False,,"Short, efficient and fun.
Go for it.",76561198115485079,0,6,44,0,44,2025-08-24T15:57:53+00:00
steam,2795000,202821074,english,2025-08-24T23:18:33+00:00,2025-08-24T23:18:33+00:00,True,0,0,1,0.5,,False,False,,a free cute game and had fun with it! has a amazing soundtrack too!,76561198982072180,193,43,126,0,126,2025-08-24T23:14:32+00:00
steam,2795000,202694914,english,2025-08-23T05:32:03+00:00,2025-08-23T05:32:03+00:00,True,0,0,0,0.5,,False,False,,"Took me a little over 3 hours to 100% it all so it isn't that long of a game, I just randomly found this game in my wishlist and have no memory of adding it. I decided to download it and play it just cause it was free and I found the visuals very cute and charming, it's super fun to play through and I wish there were more levels! If there was any future stuff added then I will definitely come back to have more! There were a few moments that did lag and performance not that well, but only a small amount so it wasn't that much of an issue at all, also had some frustrating moments with getting caught though I'm sure that was just me having bad timing. The story is cute yet kinda sad when thinking about it, the achievements were very fun to get and weren't that much of a challenge except getting five stars on all levels was a little hard until I learned the patterns and movements of the NPCs. Overall a great cute game that I really want more of! Please, I love this cute werewolf janitor-",76561199388122543,0,5,212,0,212,2025-08-23T02:12:36+00:00
steam,2795000,202606698,english,2025-08-21T20:31:26+00:00,2025-08-21T20:31:26+00:00,True,0,0,0,0.5,,False,False,,"Absolutely amazing game. I'm almost done 100%ing it, and I've had a lot of fun doing so! It's quick, quirky, and fun! Go check it out!",76561199588454937,0,7,190,0,141,2025-08-22T00:17:47+00:00
steam,2795000,202554061,english,2025-08-21T00:37:10+00:00,2025-08-21T00:37:10+00:00,True,0,0,0,0.5,,False,False,,Absolutely love it. cant believe its free. wish it were longer because i want more!!!!,76561198056256309,0,1,277,0,165,2025-11-08T03:32:29+00:00
steam,2795000,202447876,english,2025-08-19T11:28:59+00:00,2025-08-19T11:28:59+00:00,True,0,0,0,0.5,,False,False,,"Um jogo curto e bastante divertido. Não é muito dificil de finalizar, porém pegar 5 estrelas e 0 kills em algumas fases pode ser complicado. Definitivamente valeu a pena.",76561198095146108,272,14,89,0,89,2025-08-19T11:25:55+00:00
steam,2795000,202429299,english,2025-08-19T02:45:19+00:00,2025-08-19T02:45:19+00:00,True,0,0,0,0.5,,False,False,,"short simple game, has a fun gameplay and story.
",76561198028036401,2206,187,89,0,89,2025-08-15T12:41:49+00:00
steam,2795000,202374101,english,2025-08-18T07:29:36+00:00,2025-08-18T07:29:50+00:00,True,0,0,0,0.5,,False,False,,"A great, short and simple game that got me hooked on its simulator like gameplay",76561199082073053,297,44,234,0,234,2025-08-18T07:26:36+00:00
steam,2795000,202372553,english,2025-08-18T06:41:20+00:00,2025-08-18T06:41:20+00:00,True,0,0,0,0.5,,False,False,,Fun game and good artstyle but somehow its laggy when I play it in second monitor,76561198142939747,167,12,104,0,104,2025-05-29T08:21:47+00:00
steam,2795000,202367122,english,2025-08-18T03:56:55+00:00,2025-08-18T03:56:55+00:00,True,0,0,0,0.5,,False,False,,"Fun little game, recommend if you want to jump into a game and not worry about time.",76561198396140198,148,16,33,0,33,2024-07-08T21:33:46+00:00
steam,2795000,202353220,english,2025-08-17T22:16:44+00:00,2025-08-17T22:16:44+00:00,True,0,0,0,0.5,,False,False,,"In roughly 4 hours i have 100% the game...and i loved every second of it, not gonna lie, i wish there was more, but i also deeply enjoyed the cute little story and gameplay it had to offer!",76561198118490295,0,15,292,0,242,2025-08-17T23:14:42+00:00
steam,2795000,202028714,english,2025-08-13T07:49:37+00:00,2025-08-13T07:49:37+00:00,True,0,0,0,0.5,,False,False,,"A wonderfully violent and cute little game! 
Love both the main story and the many little stories told through the messes you clean up. The art and music are also both wonderful.",76561199396488188,0,1,241,0,227,2025-08-13T07:49:47+00:00
steam,2795000,202011911,english,2025-08-13T00:29:56+00:00,2025-08-13T00:35:50+00:00,True,0,0,0,0.5,,False,False,,"Even though the game is pretty short, it is still one of the most amazing games I have played so far
Kyle IS SUCH A FUCKING CUTE LIL GUY OH MY GOSH",76561199216053795,33,7,32,1,30,2026-01-20T08:46:43+00:00
steam,2795000,201918610,english,2025-08-11T15:54:11+00:00,2025-08-11T15:54:11+00:00,True,0,0,0,0.5,,False,False,,A lovely little game and if they ever came back and released a longer version I would totally buy and play it!,76561198993760475,0,1,114,0,114,2024-11-08T18:11:53+00:00
steam,2795000,201893538,english,2025-08-11T06:41:44+00:00,2025-08-11T06:41:44+00:00,True,0,0,0,0.5,,False,False,,Fun interesting little game and the security guard looked deranged and psychotic and had lost his mind near the end so it was really funny to read the dialogue in that way,76561198823580956,0,1,461,0,461,2025-08-11T06:25:30+00:00
steam,2795000,201881549,english,2025-08-11T01:13:07+00:00,2025-08-11T01:13:07+00:00,True,0,0,0,0.5,,False,False,,"Super cute game with a very cute art style, the story is very fun and trying to get all the achievments is actually pretty challenging. 10/10 would recommend.",76561198447336265,0,10,96,0,96,2025-08-11T01:09:49+00:00
steam,2795000,201879809,english,2025-08-11T00:28:05+00:00,2025-08-11T00:28:05+00:00,True,0,0,0,0.5,,False,False,,Its a great little game to play in an evening and 100% the game is very fun makes you really have to min max your routine and routes while not being seen. 10/10 cozy and funny game.,76561199384583976,0,2,240,0,240,2025-06-25T23:15:30+00:00
steam,2795000,201715571,english,2025-08-08T16:44:30+00:00,2025-08-08T16:44:30+00:00,True,0,0,0,0.5,,False,False,,"Cute, short, sweet, and, occasionally, stressful.",76561199801726311,0,17,43,0,43,2025-05-16T02:22:44+00:00
steam,2795000,201678972,english,2025-08-08T03:21:46+00:00,2025-08-08T03:21:46+00:00,True,0,0,0,0.5,,False,False,,"Incredibly adorable, cute, fun gameplay.
Offers a thrill of hide and seek.
Short game with only 7 short levels, but it is free.
I'd like to have more, I'd pay for more.

Incredibly well made.
Whoever down voted the game, your ma didn't raise you right.",76561198017642617,810,137,39,0,39,2025-08-08T03:19:21+00:00
steam,2795000,201677528,english,2025-08-08T02:44:22+00:00,2025-08-08T02:44:22+00:00,True,0,0,0,0.5,,False,False,,this game is kinda hard when you get more farther into it i think its really good and more people should play it,76561199758636430,0,3,122,0,88,2025-09-21T17:19:38+00:00
steam,2795000,201577025,english,2025-08-06T15:40:37+00:00,2025-08-06T15:40:37+00:00,True,0,0,0,0.5,,False,False,,"I killed everyone. RIP Daryl. You were the best and also the CRAZIEST security. 

IDEA: Get this janitor to work at Five Nights's at Freddy

10/10

Actual review: maybe reduce the letter spacing for the font so that it is easier to read for dyslexia people",76561198175760125,138,1,38,0,37,2025-08-11T15:16:19+00:00
steam,2795000,201545544,english,2025-08-06T03:11:28+00:00,2025-08-06T04:35:19+00:00,True,0,0,0,0.5,,False,False,,"There aren't enough games with cute werewolves. This game is good and free, but short. There's only 7 levels.",76561198000660439,1057,35,168,0,156,2025-08-06T07:11:42+00:00
steam,2795000,201444756,english,2025-08-04T16:37:00+00:00,2025-08-04T16:37:00+00:00,True,0,0,0,0.5,,False,False,,"This is one of the best game I've ever played, the only bad thing is that you don't have anything to do after you end every level so i thought an endless mode would be really cool, or something like this. I'd really appreciate if you can add this feature!!",76561199211712932,0,3,148,0,137,2025-08-26T09:14:52+00:00
steam,2795000,201405092,english,2025-08-04T01:55:29+00:00,2025-08-04T01:55:29+00:00,True,0,0,0,0.5,,False,False,,"perfect game:

1. free and long lasting
2. great art style and great putted effort!
3. its peak, bro its free and under 5 GB just download it!!!! :D
overall: the game is perfect The art, your a wolf secretly trying to get money as a janitor, super fun, tbh at this point ima pull out the glock if you dont download this.. (JK) that was a joke!!!!!!! but the game is soooo good :D | hoped this helped!!",76561199230150982,0,2,120,0,37,2025-08-08T04:57:30+00:00
